;city;PC6;Homes_Passed;ACTIVE_CUSTOMERS_Resi;ACTIVE_CUSTOMERS_Soho;;;;;
;'S-GRAVENHAGE;2584XS;20;8;0;;;;;
;'S-GRAVENHAGE;2584XW;22;15;1;;;;;
;'S-GRAVENHAGE;2584XZ;17;8;1;;;;;
;'S-GRAVENHAGE;2585AA;4;2;1;;;;;
;'S-GRAVENHAGE;2585AC;12;5;1;;;;;
;'S-GRAVENHAGE;2585AE;12;3;4;;;;;
;'S-GRAVENHAGE;2585AH;15;4;0;;;;;
;'S-GRAVENHAGE;2585AJ;16;10;0;;;;;
;'S-GRAVENHAGE;2585AL;20;7;3;;;;;
;'S-GRAVENHAGE;2585AM;8;3;1;;;;;
;'S-GRAVENHAGE;2585AS;19;9;1;;;;;
;'S-GRAVENHAGE;2585AT;16;8;0;;;;;
;'S-GRAVENHAGE;2585AV;25;9;2;;;;;
;'S-GRAVENHAGE;2585AW;11;3;1;;;;;
;'S-GRAVENHAGE;2585BA;47;14;2;;;;;
;'S-GRAVENHAGE;2585BC;3;3;0;;;;;
;'S-GRAVENHAGE;2585BH;36;3;0;;;;;
;'S-GRAVENHAGE;2585BL;26;18;0;;;;;
;'S-GRAVENHAGE;2585BM;25;16;0;;;;;
;'S-GRAVENHAGE;2585BP;25;17;0;;;;;
;'S-GRAVENHAGE;2585BT;24;13;0;;;;;
;'S-GRAVENHAGE;2585BV;20;13;0;;;;;
;'S-GRAVENHAGE;2585BW;20;12;1;;;;;
;'S-GRAVENHAGE;2585CA;20;14;1;;;;;
;'S-GRAVENHAGE;2585CH;31;18;0;;;;;
;'S-GRAVENHAGE;2585CJ;23;17;0;;;;;
;'S-GRAVENHAGE;2585CL;18;10;1;;;;;
;'S-GRAVENHAGE;2585CM;24;14;1;;;;;
;'S-GRAVENHAGE;2585CN;23;15;2;;;;;
;'S-GRAVENHAGE;2585CS;23;11;0;;;;;
;'S-GRAVENHAGE;2585CZ;19;7;3;;;;;
;'S-GRAVENHAGE;2585DH;40;24;1;;;;;
;'S-GRAVENHAGE;2585DJ;30;17;2;;;;;
;'S-GRAVENHAGE;2585DL;22;14;2;;;;;
;'S-GRAVENHAGE;2585DS;2;0;2;;;;;
;'S-GRAVENHAGE;2585DZ;23;16;1;;;;;
;'S-GRAVENHAGE;2585EB;16;9;3;;;;;
;'S-GRAVENHAGE;2585ED;33;7;4;;;;;
;'S-GRAVENHAGE;2585EE;19;5;2;;;;;
;'S-GRAVENHAGE;2585EG;15;5;2;;;;;
;'S-GRAVENHAGE;2585EK;16;5;1;;;;;
;'S-GRAVENHAGE;2585EP;27;16;0;;;;;
;'S-GRAVENHAGE;2585ER;7;4;0;;;;;
;'S-GRAVENHAGE;2585EV;7;4;1;;;;;
;'S-GRAVENHAGE;2585EX;15;8;1;;;;;
;'S-GRAVENHAGE;2585GA;8;4;1;;;;;
;'S-GRAVENHAGE;2585GH;15;9;1;;;;;
;'S-GRAVENHAGE;2585GJ;14;7;3;;;;;
;'S-GRAVENHAGE;2585GL;27;14;2;;;;;
;'S-GRAVENHAGE;2585GM;24;9;0;;;;;
;'S-GRAVENHAGE;2585GN;29;7;3;;;;;
;'S-GRAVENHAGE;2585GS;4;1;0;;;;;
;'S-GRAVENHAGE;2585GT;11;5;1;;;;;
;'S-GRAVENHAGE;2585GW;10;3;0;;;;;
;'S-GRAVENHAGE;2585GZ;21;7;0;;;;;
;'S-GRAVENHAGE;2585HB;14;5;2;;;;;
;'S-GRAVENHAGE;2585HD;14;6;2;;;;;
;'S-GRAVENHAGE;2585HG;16;6;0;;;;;
;'S-GRAVENHAGE;2585HK;27;13;2;;;;;
;'S-GRAVENHAGE;2585HN;10;5;1;;;;;
;'S-GRAVENHAGE;2585HP;9;5;1;;;;;
;'S-GRAVENHAGE;2585HR;6;4;0;;;;;
;'S-GRAVENHAGE;2585HX;50;22;0;;;;;
;'S-GRAVENHAGE;2585HZ;16;7;0;;;;;
;'S-GRAVENHAGE;2585JB;20;10;1;;;;;
;'S-GRAVENHAGE;2585JC;2;0;1;;;;;
;'S-GRAVENHAGE;2585JD;12;7;3;;;;;
;'S-GRAVENHAGE;2585JE;16;9;1;;;;;
;'S-GRAVENHAGE;2585JG;16;9;0;;;;;
;'S-GRAVENHAGE;2585JK;22;15;0;;;;;
;'S-GRAVENHAGE;2585JP;11;5;1;;;;;
;'S-GRAVENHAGE;2585JR;37;11;1;;;;;
;'S-GRAVENHAGE;2585JV;148;41;6;;;;;
;'S-GRAVENHAGE;2585JX;9;2;0;;;;;
;'S-GRAVENHAGE;2585KA;20;9;0;;;;;
;'S-GRAVENHAGE;2585SC;44;15;5;;;;;
;'S-GRAVENHAGE;2585SH;16;8;0;;;;;
;'S-GRAVENHAGE;2585SJ;11;4;2;;;;;
;'S-GRAVENHAGE;2585SL;20;5;1;;;;;
;'S-GRAVENHAGE;2585SM;8;5;2;;;;;
;'S-GRAVENHAGE;2585SN;25;12;0;;;;;
;'S-GRAVENHAGE;2585ST;15;6;0;;;;;
;'S-GRAVENHAGE;2585SW;21;8;1;;;;;
;'S-GRAVENHAGE;2585SZ;17;9;0;;;;;
;'S-GRAVENHAGE;2585TB;17;4;3;;;;;
;'S-GRAVENHAGE;2585TD;17;4;1;;;;;
;'S-GRAVENHAGE;2585TG;13;4;2;;;;;
;'S-GRAVENHAGE;2585TJ;18;8;2;;;;;
;'S-GRAVENHAGE;2585TK;10;4;1;;;;;
;'S-GRAVENHAGE;2585TN;9;6;0;;;;;
;'S-GRAVENHAGE;2585TR;4;2;0;;;;;
;'S-GRAVENHAGE;2585TX;21;7;1;;;;;
;'S-GRAVENHAGE;2585TZ;24;6;0;;;;;
;'S-GRAVENHAGE;2585VB;23;9;1;;;;;
;'S-GRAVENHAGE;2585VD;9;3;0;;;;;
;'S-GRAVENHAGE;2585VG;22;9;2;;;;;
;'S-GRAVENHAGE;2585VJ;22;19;0;;;;;
;'S-GRAVENHAGE;2585VK;25;10;3;;;;;
;'S-GRAVENHAGE;2585VN;28;10;1;;;;;
;'S-GRAVENHAGE;2585VR;12;5;1;;;;;
;'S-GRAVENHAGE;2585VX;31;15;0;;;;;
;'S-GRAVENHAGE;2585WB;8;6;0;;;;;
;'S-GRAVENHAGE;2585XA;11;4;1;;;;;
;'S-GRAVENHAGE;2585XC;21;11;0;;;;;
;WASSENAAR;2241NP;20;14;0;;;;;
;WASSENAAR;2241NR;19;13;0;;;;;
;WASSENAAR;2241NT;18;9;0;;;;;
;WASSENAAR;2241NX;19;14;2;;;;;
;WASSENAAR;2241PA;18;14;0;;;;;
;WASSENAAR;2241PE;14;11;0;;;;;
;WASSENAAR;2241PH;10;5;0;;;;;
;WASSENAAR;2241PJ;16;11;0;;;;;
;WASSENAAR;2241PS;25;15;0;;;;;
;WASSENAAR;2241PT;36;20;0;;;;;
;WASSENAAR;2241RA;22;18;1;;;;;
;WASSENAAR;2241RB;62;37;1;;;;;
;WASSENAAR;2241RC;14;11;1;;;;;
;WASSENAAR;2241RG;21;15;0;;;;;
;WASSENAAR;2241RK;21;8;0;;;;;
;WASSENAAR;2241RL;21;10;0;;;;;
;WASSENAAR;2241RM;14;8;0;;;;;
;WASSENAAR;2241RN;12;9;0;;;;;
;WASSENAAR;2241RP;26;18;1;;;;;
;WASSENAAR;2241RT;22;10;1;;;;;
;WASSENAAR;2241RV;17;13;0;;;;;
;WASSENAAR;2241RX;25;16;0;;;;;
;WASSENAAR;2241SB;37;23;1;;;;;
;WASSENAAR;2241SH;17;16;0;;;;;
;WASSENAAR;2241SJ;24;12;2;;;;;
;WASSENAAR;2241SK;14;11;0;;;;;
;WASSENAAR;2241SN;21;12;3;;;;;
;WASSENAAR;2241SR;19;11;0;;;;;
;WASSENAAR;2241SW;16;11;0;;;;;
;WASSENAAR;2241SZ;22;16;1;;;;;
;WASSENAAR;2241TB;27;21;1;;;;;
;WASSENAAR;2241TC;22;7;0;;;;;
;WASSENAAR;2241TD;22;12;1;;;;;
;WASSENAAR;2241TG;22;13;1;;;;;
;WASSENAAR;2241TJ;18;11;0;;;;;
;WASSENAAR;2241TK;20;15;0;;;;;
;WASSENAAR;2241TL;16;5;0;;;;;
;WASSENAAR;2241TM;14;6;1;;;;;
;WASSENAAR;2241TN;23;15;0;;;;;
;WASSENAAR;2241TP;17;9;0;;;;;
;WASSENAAR;2241TR;20;9;0;;;;;
;WASSENAAR;2241TX;17;1;2;;;;;
;WASSENAAR;2241VA;22;11;4;;;;;
;WASSENAAR;2241VC;16;9;1;;;;;
;WASSENAAR;2241VE;16;8;1;;;;;
;WASSENAAR;2241VM;15;9;1;;;;;
;WASSENAAR;2241VP;20;14;0;;;;;
;WASSENAAR;2241VS;19;10;2;;;;;
;WASSENAAR;2241VT;13;7;0;;;;;
;WASSENAAR;2241VV;26;15;0;;;;;
;WASSENAAR;2241VW;14;7;0;;;;;
;WASSENAAR;2241WC;36;26;1;;;;;
;WASSENAAR;2241WE;23;13;0;;;;;
;WASSENAAR;2241WH;29;18;0;;;;;
;WASSENAAR;2241WS;13;5;1;;;;;
;WASSENAAR;2241WT;52;32;0;;;;;
;WASSENAAR;2241WV;10;7;1;;;;;
;WASSENAAR;2241WZ;23;11;2;;;;;
;WASSENAAR;2241XB;19;12;3;;;;;
;WASSENAAR;2241XD;31;18;0;;;;;
;WASSENAAR;2241XH;9;5;1;;;;;
;WASSENAAR;2241XJ;22;17;1;;;;;
;WASSENAAR;2241XK;10;8;0;;;;;
;WASSENAAR;2241XN;12;7;0;;;;;
;WASSENAAR;2241XR;17;10;0;;;;;
;WASSENAAR;2242AB;26;16;0;;;;;
;WASSENAAR;2242AC;20;7;0;;;;;
;WASSENAAR;2242AH;16;9;3;;;;;
;WASSENAAR;2242AJ;16;10;1;;;;;
;WASSENAAR;2242AK;13;8;2;;;;;
;WASSENAAR;2242AL;16;9;0;;;;;
;WASSENAAR;2242AM;10;5;0;;;;;
;WASSENAAR;2242AV;12;8;0;;;;;
;WASSENAAR;2242AX;23;13;1;;;;;
;WASSENAAR;2242AZ;18;12;0;;;;;
;WASSENAAR;2242BB;17;13;1;;;;;
;WASSENAAR;2242BD;9;5;2;;;;;
;WASSENAAR;2242BE;16;14;0;;;;;
;WASSENAAR;2242BG;14;7;0;;;;;
;WASSENAAR;2242BN;17;9;0;;;;;
;WASSENAAR;2242BP;6;4;0;;;;;
;WASSENAAR;2242BR;12;7;2;;;;;
;WASSENAAR;2242BS;13;4;5;;;;;
;WASSENAAR;2242BT;16;9;4;;;;;
;WASSENAAR;2242BW;10;6;0;;;;;
;WASSENAAR;2242BZ;8;6;1;;;;;
;WASSENAAR;2242CA;20;14;0;;;;;
;WASSENAAR;2242CC;15;15;0;;;;;
;WASSENAAR;2242CD;9;7;1;;;;;
;WASSENAAR;2242CH;7;6;0;;;;;
;WASSENAAR;2242CK;8;8;0;;;;;
;WASSENAAR;2242CL;13;10;0;;;;;
;WASSENAAR;2242CN;6;5;1;;;;;
;WASSENAAR;2242CR;15;6;3;;;;;
;WASSENAAR;2242DB;11;5;0;;;;;
;WASSENAAR;2242EB;12;9;3;;;;;
;WASSENAAR;2242EE;3;1;0;;;;;
;WASSENAAR;2242EJ;11;9;1;;;;;
;WASSENAAR;2242EM;10;6;1;;;;;
;WASSENAAR;2242EP;9;4;2;;;;;
;WASSENAAR;2242ES;6;4;0;;;;;
;WASSENAAR;2242EZ;22;13;0;;;;;
;WASSENAAR;2242GA;14;9;1;;;;;
;WASSENAAR;2242GC;12;7;1;;;;;
;WASSENAAR;2242GD;9;6;0;;;;;
;WASSENAAR;2242GH;17;12;0;;;;;
;WASSENAAR;2242GK;10;5;1;;;;;
;WASSENAAR;2242GL;8;6;0;;;;;
;WASSENAAR;2242GN;22;20;3;;;;;
;WASSENAAR;2242GR;2;4;0;;;;;
;WASSENAAR;2242GT;2;2;0;;;;;
;WASSENAAR;2242GV;29;20;0;;;;;
;'S-GRAVENHAGE;2585XH;71;5;1;;;;;
;'S-GRAVENHAGE;2585XJ;13;5;1;;;;;
;'S-GRAVENHAGE;2585XL;12;10;1;;;;;
;'S-GRAVENHAGE;2585XM;21;12;3;;;;;
;'S-GRAVENHAGE;2585XN;21;14;2;;;;;
;'S-GRAVENHAGE;2585XS;21;9;1;;;;;
;'S-GRAVENHAGE;2585XT;27;12;1;;;;;
;'S-GRAVENHAGE;2585XW;9;6;0;;;;;
;'S-GRAVENHAGE;2585XZ;20;7;1;;;;;
;'S-GRAVENHAGE;2585ZA;43;26;0;;;;;
;'S-GRAVENHAGE;2586AA;4;0;0;;;;;
;'S-GRAVENHAGE;2586AB;52;22;2;;;;;
;'S-GRAVENHAGE;2586AC;61;30;4;;;;;
;'S-GRAVENHAGE;2586AH;14;3;0;;;;;
;'S-GRAVENHAGE;2586AJ;7;5;0;;;;;
;'S-GRAVENHAGE;2586AL;29;16;3;;;;;
;'S-GRAVENHAGE;2586AM;19;11;2;;;;;
;'S-GRAVENHAGE;2586AN;13;5;0;;;;;
;'S-GRAVENHAGE;2586AP;41;16;0;;;;;
;'S-GRAVENHAGE;2586AT;15;8;1;;;;;
;'S-GRAVENHAGE;2586AV;33;19;1;;;;;
;'S-GRAVENHAGE;2586AW;25;10;2;;;;;
;'S-GRAVENHAGE;2586AZ;31;17;2;;;;;
;'S-GRAVENHAGE;2586BA;31;20;3;;;;;
;'S-GRAVENHAGE;2586BC;18;3;2;;;;;
;'S-GRAVENHAGE;2586BE;12;6;2;;;;;
;'S-GRAVENHAGE;2586BH;1;0;0;;;;;
;'S-GRAVENHAGE;2586BJ;11;5;2;;;;;
;'S-GRAVENHAGE;2586BK;37;21;2;;;;;
;'S-GRAVENHAGE;2586BL;14;5;1;;;;;
;'S-GRAVENHAGE;2586BM;18;11;0;;;;;
;'S-GRAVENHAGE;2586BN;12;9;2;;;;;
;'S-GRAVENHAGE;2586BP;13;5;3;;;;;
;'S-GRAVENHAGE;2586BS;10;7;1;;;;;
;'S-GRAVENHAGE;2586BT;18;7;2;;;;;
;'S-GRAVENHAGE;2586BV;58;23;3;;;;;
;'S-GRAVENHAGE;2586BW;126;48;1;;;;;
;'S-GRAVENHAGE;2586BX;121;65;4;;;;;
;'S-GRAVENHAGE;2586CB;20;11;1;;;;;
;'S-GRAVENHAGE;2586CD;23;11;1;;;;;
;'S-GRAVENHAGE;2586CL;1;0;0;;;;;
;'S-GRAVENHAGE;2586CR;23;9;5;;;;;
;'S-GRAVENHAGE;2586CZ;5;4;0;;;;;
;'S-GRAVENHAGE;2586EA;13;12;1;;;;;
;'S-GRAVENHAGE;2586EE;22;9;2;;;;;
;'S-GRAVENHAGE;2586EG;14;6;4;;;;;
;'S-GRAVENHAGE;2586EK;19;12;2;;;;;
;'S-GRAVENHAGE;2586ES;20;10;1;;;;;
;'S-GRAVENHAGE;2586EV;14;6;0;;;;;
;'S-GRAVENHAGE;2586EX;16;6;1;;;;;
;'S-GRAVENHAGE;2586GB;18;11;1;;;;;
;'S-GRAVENHAGE;2586GC;20;4;2;;;;;
;'S-GRAVENHAGE;2586GD;21;4;0;;;;;
;'S-GRAVENHAGE;2586GH;33;9;2;;;;;
;'S-GRAVENHAGE;2586GL;33;20;1;;;;;
;'S-GRAVENHAGE;2586GM;26;14;1;;;;;
;'S-GRAVENHAGE;2586GR;22;9;4;;;;;
;'S-GRAVENHAGE;2586GW;8;3;0;;;;;
;'S-GRAVENHAGE;2586GZ;10;7;1;;;;;
;'S-GRAVENHAGE;2586HD;12;5;5;;;;;
;'S-GRAVENHAGE;2586HE;26;19;0;;;;;
;'S-GRAVENHAGE;2586HG;9;3;0;;;;;
;'S-GRAVENHAGE;2586HK;12;8;0;;;;;
;'S-GRAVENHAGE;2586HR;33;19;2;;;;;
;'S-GRAVENHAGE;2586HS;14;8;0;;;;;
;'S-GRAVENHAGE;2586HX;2;0;1;;;;;
;'S-GRAVENHAGE;2586JA;3;0;1;;;;;
;'S-GRAVENHAGE;2586JC;24;11;0;;;;;
;'S-GRAVENHAGE;2586JE;24;15;1;;;;;
;'S-GRAVENHAGE;2586JG;24;17;0;;;;;
;'S-GRAVENHAGE;2586JJ;62;28;6;;;;;
;'S-GRAVENHAGE;2586JK;3;0;3;;;;;
;'S-GRAVENHAGE;2586JS;33;13;1;;;;;
;'S-GRAVENHAGE;2586KB;15;8;2;;;;;
;'S-GRAVENHAGE;2586KC;16;8;1;;;;;
;'S-GRAVENHAGE;2586KD;21;12;3;;;;;
;'S-GRAVENHAGE;2586KH;17;12;0;;;;;
;'S-GRAVENHAGE;2586KJ;12;10;0;;;;;
;'S-GRAVENHAGE;2586KL;13;10;0;;;;;
;'S-GRAVENHAGE;2586KM;13;8;0;;;;;
;'S-GRAVENHAGE;2586KN;15;6;0;;;;;
;'S-GRAVENHAGE;2586KP;15;7;1;;;;;
;'S-GRAVENHAGE;2586KR;15;11;0;;;;;
;'S-GRAVENHAGE;2586KT;24;18;0;;;;;
;'S-GRAVENHAGE;2586KW;23;14;1;;;;;
;'S-GRAVENHAGE;2586NA;21;11;2;;;;;
;'S-GRAVENHAGE;2586RA;26;11;3;;;;;
;'S-GRAVENHAGE;2586RC;11;4;0;;;;;
;'S-GRAVENHAGE;2586RE;22;10;1;;;;;
;'S-GRAVENHAGE;2586RG;21;9;1;;;;;
;'S-GRAVENHAGE;2586RH;13;5;0;;;;;
;'S-GRAVENHAGE;2586RJ;16;5;0;;;;;
;'S-GRAVENHAGE;2586RK;19;6;1;;;;;
;'S-GRAVENHAGE;2586RM;25;9;1;;;;;
;'S-GRAVENHAGE;2586RN;14;6;1;;;;;
;'S-GRAVENHAGE;2586RP;38;20;1;;;;;
;'S-GRAVENHAGE;2586RS;13;5;0;;;;;
;'S-GRAVENHAGE;2586RT;13;5;0;;;;;
;'S-GRAVENHAGE;2586RV;26;14;2;;;;;
;'S-GRAVENHAGE;2586RX;23;14;1;;;;;
;'S-GRAVENHAGE;2586SB;24;8;0;;;;;
;'S-GRAVENHAGE;2586SC;23;10;1;;;;;
;'S-GRAVENHAGE;2586SH;18;3;2;;;;;
;'S-GRAVENHAGE;2586SJ;25;9;0;;;;;
;'S-GRAVENHAGE;2586SL;25;15;2;;;;;
;'S-GRAVENHAGE;2586SM;19;12;1;;;;;
;WASSENAAR;2242GX;9;5;2;;;;;
;WASSENAAR;2242HA;7;3;1;;;;;
;WASSENAAR;2242HC;13;5;1;;;;;
;WASSENAAR;2242HD;11;4;2;;;;;
;WASSENAAR;2242HH;24;12;3;;;;;
;WASSENAAR;2242HK;11;3;1;;;;;
;WASSENAAR;2242HL;14;9;1;;;;;
;WASSENAAR;2242HN;8;3;0;;;;;
;WASSENAAR;2242HR;12;5;0;;;;;
;WASSENAAR;2242HT;31;17;3;;;;;
;WASSENAAR;2242HV;12;5;1;;;;;
;WASSENAAR;2242HX;9;3;2;;;;;
;WASSENAAR;2242JA;14;12;1;;;;;
;WASSENAAR;2242JC;12;11;2;;;;;
;WASSENAAR;2242JD;17;13;1;;;;;
;WASSENAAR;2242JH;18;13;0;;;;;
;WASSENAAR;2242JK;18;10;1;;;;;
;WASSENAAR;2242JL;10;6;0;;;;;
;WASSENAAR;2242JN;5;2;0;;;;;
;WASSENAAR;2242JR;31;22;1;;;;;
;WASSENAAR;2242JT;43;24;0;;;;;
;WASSENAAR;2242JV;33;11;0;;;;;
;WASSENAAR;2242JX;11;6;3;;;;;
;WASSENAAR;2242KB;10;3;1;;;;;
;WASSENAAR;2242KC;5;1;0;;;;;
;WASSENAAR;2242KE;12;4;0;;;;;
;WASSENAAR;2242KJ;27;14;2;;;;;
;WASSENAAR;2242KM;28;13;4;;;;;
;WASSENAAR;2242KW;19;8;3;;;;;
;WASSENAAR;2242KZ;16;8;1;;;;;
;WASSENAAR;2242LA;20;13;0;;;;;
;WASSENAAR;2242LD;17;11;1;;;;;
;WASSENAAR;2242LE;18;8;4;;;;;
;WASSENAAR;2242LG;12;8;1;;;;;
;WASSENAAR;2242LK;16;14;1;;;;;
;WASSENAAR;2242LL;15;7;1;;;;;
;WASSENAAR;2242LN;12;7;3;;;;;
;WASSENAAR;2242LR;15;11;0;;;;;
;WASSENAAR;2242LS;12;7;1;;;;;
;WASSENAAR;2242LT;18;12;0;;;;;
;WASSENAAR;2242LV;22;13;5;;;;;
;WASSENAAR;2242LW;26;14;3;;;;;
;WASSENAAR;2242LX;7;4;0;;;;;
;WASSENAAR;2242MA;36;27;0;;;;;
;WASSENAAR;2242MD;13;7;1;;;;;
;WASSENAAR;2242MX;5;2;0;;;;;
;WASSENAAR;2242NB;12;8;1;;;;;
;WASSENAAR;2242NE;13;5;1;;;;;
;WASSENAAR;2242NG;16;10;1;;;;;
;WASSENAAR;2242NJ;23;15;2;;;;;
;WASSENAAR;2242NM;14;7;1;;;;;
;WASSENAAR;2242NP;3;1;0;;;;;
;WASSENAAR;2242NS;15;4;6;;;;;
;WASSENAAR;2242NW;36;28;2;;;;;
;WASSENAAR;2242PA;5;1;0;;;;;
;WASSENAAR;2242PC;11;9;1;;;;;
;WASSENAAR;2242PH;4;2;1;;;;;
;WASSENAAR;2242PK;6;6;0;;;;;
;WASSENAAR;2242PL;11;6;3;;;;;
;WASSENAAR;2242PM;8;4;0;;;;;
;WASSENAAR;2242PN;9;7;2;;;;;
;WASSENAAR;2242PV;19;12;5;;;;;
;WASSENAAR;2242PX;8;4;0;;;;;
;WASSENAAR;2242RB;12;7;0;;;;;
;WASSENAAR;2242RE;12;9;0;;;;;
;WASSENAAR;2242RG;10;5;0;;;;;
;WASSENAAR;2242RJ;12;10;0;;;;;
;WASSENAAR;2242RM;10;6;0;;;;;
;WASSENAAR;2242RP;26;23;0;;;;;
;WASSENAAR;2242RS;21;15;0;;;;;
;WASSENAAR;2242SR;5;4;1;;;;;
;WASSENAAR;2242ST;12;8;2;;;;;
;WASSENAAR;2242SV;13;9;0;;;;;
;WASSENAAR;2242SX;16;11;1;;;;;
;WASSENAAR;2242TB;17;9;3;;;;;
;WASSENAAR;2242TD;16;12;0;;;;;
;WASSENAAR;2242TE;20;14;0;;;;;
;WASSENAAR;2242TG;19;11;0;;;;;
;WASSENAAR;2242TN;15;6;1;;;;;
;WASSENAAR;2242TP;15;7;0;;;;;
;WASSENAAR;2242TR;19;12;1;;;;;
;WASSENAAR;2242TS;6;4;0;;;;;
;WASSENAAR;2242TT;14;8;0;;;;;
;WASSENAAR;2242TW;57;37;2;;;;;
;WASSENAAR;2242TZ;6;2;4;;;;;
;WASSENAAR;2242VB;17;10;0;;;;;
;WASSENAAR;2242VC;13;6;0;;;;;
;WASSENAAR;2242VH;21;14;0;;;;;
;WASSENAAR;2242VJ;19;15;0;;;;;
;WASSENAAR;2242VK;19;9;0;;;;;
;WASSENAAR;2242VL;15;5;0;;;;;
;WASSENAAR;2242VM;25;13;1;;;;;
;WASSENAAR;2242VX;18;8;1;;;;;
;WASSENAAR;2242VZ;15;8;0;;;;;
;WASSENAAR;2242XA;12;6;0;;;;;
;WASSENAAR;2242XD;14;10;0;;;;;
;WASSENAAR;2242XE;14;6;2;;;;;
;WASSENAAR;2242XG;21;10;0;;;;;
;WASSENAAR;2242XH;14;8;0;;;;;
;WASSENAAR;2242XK;7;3;0;;;;;
;WASSENAAR;2242XL;20;15;0;;;;;
;WASSENAAR;2242XN;13;10;1;;;;;
;WASSENAAR;2242XR;18;10;0;;;;;
;WASSENAAR;2242XS;14;8;0;;;;;
;WASSENAAR;2242XT;20;9;0;;;;;
;WASSENAAR;2242XV;25;15;1;;;;;
;WASSENAAR;2242XW;9;8;0;;;;;
;WASSENAAR;2242XX;7;4;0;;;;;
;WASSENAAR;2243AA;9;4;2;;;;;
;WASSENAAR;2243AB;11;4;0;;;;;
;WASSENAAR;2243AE;8;6;2;;;;;
;WASSENAAR;2243AG;17;11;1;;;;;
;'S-GRAVENHAGE;2586SR;15;8;1;;;;;
;'S-GRAVENHAGE;2586SW;21;10;2;;;;;
;'S-GRAVENHAGE;2586SZ;10;4;0;;;;;
;'S-GRAVENHAGE;2586TD;31;15;1;;;;;
;'S-GRAVENHAGE;2586TE;16;6;1;;;;;
;'S-GRAVENHAGE;2586TG;16;6;0;;;;;
;'S-GRAVENHAGE;2586TR;15;4;1;;;;;
;'S-GRAVENHAGE;2586TS;21;13;1;;;;;
;'S-GRAVENHAGE;2586TX;15;8;0;;;;;
;'S-GRAVENHAGE;2586VD;11;2;2;;;;;
;'S-GRAVENHAGE;2586VG;21;9;0;;;;;
;'S-GRAVENHAGE;2586VR;19;7;0;;;;;
;'S-GRAVENHAGE;2586VS;21;10;0;;;;;
;'S-GRAVENHAGE;2586VX;29;10;0;;;;;
;'S-GRAVENHAGE;2586XB;13;7;0;;;;;
;'S-GRAVENHAGE;2586XC;13;7;0;;;;;
;'S-GRAVENHAGE;2586XD;22;12;2;;;;;
;'S-GRAVENHAGE;2586XH;19;10;1;;;;;
;'S-GRAVENHAGE;2586XJ;14;8;1;;;;;
;'S-GRAVENHAGE;2586XL;14;4;0;;;;;
;'S-GRAVENHAGE;2586XM;24;14;0;;;;;
;'S-GRAVENHAGE;2586XN;13;9;0;;;;;
;'S-GRAVENHAGE;2586XP;10;9;1;;;;;
;'S-GRAVENHAGE;2586XR;15;7;1;;;;;
;'S-GRAVENHAGE;2586XT;14;6;0;;;;;
;'S-GRAVENHAGE;2586XW;16;9;0;;;;;
;'S-GRAVENHAGE;2586XZ;20;14;1;;;;;
;'S-GRAVENHAGE;2586ZZ;8;0;0;;;;;
;'S-GRAVENHAGE;2587AB;3;2;0;;;;;
;'S-GRAVENHAGE;2587AC;7;1;1;;;;;
;'S-GRAVENHAGE;2587AD;3;1;2;;;;;
;'S-GRAVENHAGE;2587AE;9;3;1;;;;;
;'S-GRAVENHAGE;2587AJ;8;5;0;;;;;
;'S-GRAVENHAGE;2587AM;19;7;0;;;;;
;'S-GRAVENHAGE;2587AN;16;3;0;;;;;
;'S-GRAVENHAGE;2587AP;10;5;0;;;;;
;'S-GRAVENHAGE;2587AV;4;3;0;;;;;
;'S-GRAVENHAGE;2587AW;5;5;0;;;;;
;'S-GRAVENHAGE;2587BA;9;5;0;;;;;
;'S-GRAVENHAGE;2587BB;7;3;3;;;;;
;'S-GRAVENHAGE;2587BE;6;4;1;;;;;
;'S-GRAVENHAGE;2587BL;3;2;0;;;;;
;'S-GRAVENHAGE;2587BM;4;3;0;;;;;
;'S-GRAVENHAGE;2587BN;88;49;1;;;;;
;'S-GRAVENHAGE;2587BP;11;3;3;;;;;
;'S-GRAVENHAGE;2587BV;11;4;0;;;;;
;'S-GRAVENHAGE;2587BW;12;10;1;;;;;
;'S-GRAVENHAGE;2587CC;17;9;0;;;;;
;'S-GRAVENHAGE;2587CD;17;6;2;;;;;
;'S-GRAVENHAGE;2587CE;92;53;1;;;;;
;'S-GRAVENHAGE;2587CH;15;7;1;;;;;
;'S-GRAVENHAGE;2587CJ;36;20;2;;;;;
;'S-GRAVENHAGE;2587CK;17;8;1;;;;;
;'S-GRAVENHAGE;2587CM;7;2;2;;;;;
;'S-GRAVENHAGE;2587CS;25;14;0;;;;;
;'S-GRAVENHAGE;2587CV;15;4;1;;;;;
;'S-GRAVENHAGE;2587CX;6;4;0;;;;;
;'S-GRAVENHAGE;2587EA;54;13;1;;;;;
;'S-GRAVENHAGE;2587EG;15;8;1;;;;;
;'S-GRAVENHAGE;2587EH;15;7;3;;;;;
;'S-GRAVENHAGE;2587EK;32;22;2;;;;;
;'S-GRAVENHAGE;2587EL;21;5;2;;;;;
;'S-GRAVENHAGE;2587ER;19;4;2;;;;;
;'S-GRAVENHAGE;2587ES;24;6;3;;;;;
;'S-GRAVENHAGE;2587ET;20;6;4;;;;;
;'S-GRAVENHAGE;2587EX;21;12;1;;;;;
